中山,2631.70 ,24.44599969 ,121.15066856 ,Ⅱ
合流山,2533.01 ,24.35994489 ,121.06213153 ,Ⅱ
稍來山,2307.49 ,24.23759567 ,120.97144172 ,Ⅱ
小雪山,2997.19 ,24.29616072 ,121.03943439 ,Ⅱ
大雪山,3529.66 ,24.33075336 ,121.12119206 ,Ⅱ
阿冷山,1540.00 ,24.14016914 ,120.94585731 ,Ⅱ
八仙山,2365.50 ,24.15424833 ,121.01194878 ,Ⅱ
烏山,1625.93 ,24.60777653 ,121.45818372 ,Ⅱ
喀拉業山,3132.99 ,24.44996781 ,121.32129897 ,Ⅱ
見晴山,2491.53 ,24.45561739 ,121.47800489 ,Ⅱ
山櫻,1871.54 ,24.43570956 ,121.56848247 ,Ⅱ
石楠花,2048.24 ,24.35256833 ,121.59244744 ,Ⅱ
眉有岩山,2327.65 ,24.51323958 ,121.38512489 ,Ⅱ
霞山,2166.98 ,24.60184322 ,121.21796106 ,Ⅱ
油羅山,1763.56 ,24.63194547 ,121.18436936 ,Ⅱ
久保山,1506.41 ,22.49202161 ,120.68783775 ,Ⅱ
南大武山,2840.68 ,22.57246678 ,120.74853294 ,Ⅱ
真笠山,1166.15 ,22.66975583 ,120.66686097 ,Ⅱ
霧頭山,2735.59 ,22.69303292 ,120.78668769 ,Ⅱ
知本主山,2229.96 ,22.72567381 ,120.88050533 ,Ⅱ
太里力山,1929.20 ,22.49414942 ,120.79471978 ,Ⅱ
唐太蘭山,1452.83 ,22.62262422 ,120.88420372 ,Ⅱ
御油山,1891.20 ,23.00827075 ,120.72252489 ,Ⅱ
出雲山,2772.34 ,22.97549097 ,120.82915550 ,Ⅱ
文迷山,2160.09 ,24.28028033 ,121.56600206 ,Ⅱ
尾寮山,1427.39 ,22.85705358 ,120.67626133 ,Ⅱ
大母母山,2423.93 ,22.82590631 ,120.74867114 ,Ⅱ
德文山,1245.68 ,22.76388886 ,120.69203011 ,Ⅱ
屯子山,1822.61 ,22.91060453 ,120.76090858 ,Ⅱ
大浦山,2377.66 ,22.77529392 ,120.90704314 ,Ⅱ
盆盆山,1864.57 ,22.83384358 ,120.99076797 ,Ⅱ
紅葉山,1575.95 ,22.91982656 ,121.03920647 ,Ⅱ
平野山,2215.62 ,22.88771119 ,120.90111453 ,Ⅱ
相原山,2774.06 ,23.00904881 ,120.94432744 ,Ⅱ
遙拜山,2415.01 ,22.86426758 ,120.85434792 ,Ⅱ
加奈典山,1887.92 ,23.02076000 ,121.08711133 ,Ⅱ
藤枝,1564.70 ,23.06204658 ,120.73848461 ,Ⅱ
美瓏山,1384.78 ,23.11946883 ,120.74733603 ,Ⅱ
我丹,2044.02 ,23.20182878 ,120.74033036 ,Ⅱ
烏夫冬山,1823.31 ,23.24867569 ,120.83793603 ,Ⅱ
小關山,3248.74 ,23.15163764 ,120.87610536 ,Ⅱ
楠山,1621.34 ,23.06922436 ,121.12645211 ,Ⅱ
崙天山,2117.54 ,23.21018422 ,121.17558453 ,Ⅱ
唉唉山,1360.96 ,23.12714314 ,121.09805419 ,Ⅱ
四方山,2558.34 ,23.07618978 ,121.01048942 ,Ⅱ
舞樂山,2955.00 ,23.23149178 ,121.09471739 ,Ⅱ
關山,3668.04 ,23.22807100 ,120.91170511 ,Ⅱ
屯古嶺,2789.53 ,23.14590750 ,120.95084089 ,Ⅱ
多美麗山,2313.00 ,23.36282706 ,121.12189575 ,Ⅱ
大里仙山,2043.12 ,23.30100086 ,121.20587578 ,Ⅱ
新仙山,3127.00 ,23.32082228 ,121.11750589 ,Ⅱ
達芬山,3069.88 ,23.40602614 ,121.02678539 ,Ⅱ
馬西山,3443.14 ,23.48374381 ,121.17396478 ,Ⅱ
公山,2635.00 ,23.44827031 ,121.10598819 ,Ⅱ
南面山,2827.57 ,23.33944183 ,120.87384969 ,Ⅱ
關山嶺山,3175.60 ,23.27098175 ,120.95944644 ,Ⅱ
雲峰,3563.76 ,23.35373961 ,120.97574781 ,Ⅱ
南玉山,3382.80 ,23.42926481 ,120.92490017 ,Ⅱ
卓武山,1602.14 ,23.30727294 ,120.70939792 ,Ⅱ
棚幾山,2264.00 ,23.36817111 ,120.76756603 ,Ⅱ
霞山,2400.17 ,23.41990589 ,120.82139250 ,Ⅱ
草山,1104.01 ,23.33984158 ,120.65892539 ,Ⅱ
隙頂山,1471.37 ,23.43699000 ,120.65791450 ,Ⅱ
秀姑巒山,3860.00 ,23.49678156 ,121.05754758 ,Ⅱ
巒潭山,2778.00 ,23.69686308 ,121.09361336 ,Ⅱ
盆駒山,3022.00 ,23.54838356 ,121.03250022 ,Ⅱ
郡大山,3292.00 ,23.57732989 ,120.96251767 ,Ⅱ
埔沙山,2285.29 ,23.53643772 ,120.89115922 ,Ⅱ
新鄉山,1452.00 ,23.63477547 ,120.85444239 ,Ⅱ
金子山,2928.00 ,23.67248156 ,120.95304867 ,Ⅱ
台中公園,89.60 ,24.14504878 ,120.68333167 ,Ⅲ
布袋嘴,3.02 ,23.37916536 ,120.16273231 ,Ⅲ
包樹崠,592.74 ,24.39151100 ,120.88338550 ,Ⅲ
紅圳內,199.03 ,24.89845944 ,121.24980497 ,Ⅲ
北五指山,662.91 ,24.67957417 ,121.08639700 ,Ⅲ
林牛山,463.51 ,24.22467783 ,120.73745567 ,Ⅲ
大山背,704.96 ,24.69601897 ,121.12827214 ,Ⅲ
